id,listing_url,host_id,host_total_listings_count,latitude,longitude,property_type,room_type,price,minimum_nights,maximum_nights,availability_365,number_of_reviews
7943188,https://www.airbnb.com/rooms/7943188,16898033,2,51.37153,0.09026,Private room in home,Private room,40.0,1,1125,191,70
8955438,https://www.airbnb.com/rooms/8955438,5733957,1,51.54946,-0.16295,Private room in guest suite,Private room,95.0,2,90,215,251
7951313,https://www.airbnb.com/rooms/7951313,28826463,7,51.48581,-0.12496,Entire rental unit,Entire home/apt,238.0,4,1125,203,132
8970929,https://www.airbnb.com/rooms/8970929,46566266,4,51.47812,-0.20389,Private room in bed and breakfast,Private room,60.0,1,1125,0,187
7954433,https://www.airbnb.com/rooms/7954433,26994335,1,51.5361,-0.06501,Entire rental unit,Entire home/apt,75.0,4,10,0,1
8981498,https://www.airbnb.com/rooms/8981498,27185168,1,51.49438,-0.19265,Entire rental unit,Entire home/apt,150.0,2,1125,0,2
9042088,https://www.airbnb.com/rooms/9042088,20146762,4,51.61788,-0.22187,Private room in home,Private room,50.0,2,30,363,2
8030304,https://www.airbnb.com/rooms/8030304,28503198,4,51.54101,-0.11712,Entire home,Entire home/apt,475.0,5,30,0,14
9091139,https://www.airbnb.com/rooms/9091139,47341941,1,51.49085680611262,-0.1811188459396362,Entire rental unit,Entire home/apt,140.0,4,1125,0,0
8063613,https://www.airbnb.com/rooms/8063613,42589974,1,51.53134,-0.12166,Entire rental unit,Entire home/apt,85.0,4,8,0,5
8068359,https://www.airbnb.com/rooms/8068359,4222315,1,51.54477,-0.08433,Entire rental unit,Entire home/apt,45.0,7,9,0,0
9236964,https://www.airbnb.com/rooms/9236964,21275989,3,51.52802,-0.12536,Entire rental unit,Entire home/apt,95.0,6,90,0,11
9244494,https://www.airbnb.com/rooms/9244494,48043460,1,51.47245,-0.28948,Private room in home,Private room,100.0,1,20,204,311
8140993,https://www.airbnb.com/rooms/8140993,6411422,6,51.50185,-0.24178,Private room in rental unit,Private room,27.0,14,1125,112,171
9286479,https://www.airbnb.com/rooms/9286479,7602630,4,51.42726,-0.0504,Private room in home,Private room,85.0,1,1125,358,49
9324312,https://www.airbnb.com/rooms/9324312,48395234,2,51.49252,-0.18385,Private room in rental unit,Private room,67.0,1,1125,0,0
8148363,https://www.airbnb.com/rooms/8148363,43012202,2,51.51167,-0.0496,Private room in home,Private room,35.0,7,50,0,0
9367201,https://www.airbnb.com/rooms/9367201,599188,2,51.47024,-0.06706,Entire rental unit,Entire home/apt,65.0,1,1125,0,1
9368919,https://www.airbnb.com/rooms/9368919,15709439,2,51.55013,-0.04214,Private room in home,Private room,29.0,1,1125,0,0
9378356,https://www.airbnb.com/rooms/9378356,16752682,3,51.42947,-0.10575,Entire rental unit,Entire home/apt,65.0,2,1125,0,17
8265463,https://www.airbnb.com/rooms/8265463,17879146,1,51.45917,-0.35095,Entire home,Entire home/apt,420.0,1,1125,0,0
9417632,https://www.airbnb.com/rooms/9417632,44854420,1,51.39852,-0.29959,Entire rental unit,Entire home/apt,190.0,14,1125,0,6
8334696,https://www.airbnb.com/rooms/8334696,43935156,52,51.52325144910433,-0.109137015149968,Entire rental unit,Entire home/apt,312.0,4,180,266,56
9461833,https://www.airbnb.com/rooms/9461833,5121112,1,51.5891,-0.11427,Entire rental unit,Entire home/apt,110.0,2,1125,0,40
8378062,https://www.airbnb.com/rooms/8378062,44152398,1,51.39424,-0.22397,Entire rental unit,Entire home/apt,47.0,5,90,0,12
8378327,https://www.airbnb.com/rooms/8378327,43935156,52,51.524712106741084,-0.1094130322306233,Entire rental unit,Entire home/apt,300.0,4,180,266,57
9511886,https://www.airbnb.com/rooms/9511886,49287319,1,51.47101,-0.13278,Entire rental unit,Entire home/apt,115.0,1,1125,0,0
8415990,https://www.airbnb.com/rooms/8415990,23812979,1,51.47506,-0.08901,Private room in townhouse,Private room,30.0,3,7,66,266
9539685,https://www.airbnb.com/rooms/9539685,12920285,2,51.49206,-0.13649,Entire rental unit,Entire home/apt,105.0,2,365,310,78
8466481,https://www.airbnb.com/rooms/8466481,44581219,2,51.62759,-0.12837,Private room in home,Private room,65.0,2,1125,358,59
8467148,https://www.airbnb.com/rooms/8467148,44581219,2,51.62883,-0.12666,Private room in home,Private room,55.0,2,1125,349,57
8520345,https://www.airbnb.com/rooms/8520345,22563967,4,51.55148,-0.21612,Private room in home,Private room,15.0,7,16,0,1
9732483,https://www.airbnb.com/rooms/9732483,11397469,2,51.54354,-0.05162,Private room in rental unit,Private room,31.0,2,1125,0,1
8522136,https://www.airbnb.com/rooms/8522136,16521761,2,51.4584,-0.31769,Entire place,Entire home/apt,91.0,3,1125,180,127
9742750,https://www.airbnb.com/rooms/9742750,19979339,1,51.52856,-0.06891,Entire home,Entire home/apt,150.0,1,1125,0,0
8586510,https://www.airbnb.com/rooms/8586510,45189624,1,51.49303,-0.16619,Entire rental unit,Entire home/apt,90.0,3,100,46,117
9771545,https://www.airbnb.com/rooms/9771545,49213411,2,51.53596,-0.10242,Entire rental unit,Entire home/apt,85.0,5,1125,0,6
8757434,https://www.airbnb.com/rooms/8757434,32556846,1,51.56562,-0.12069,Entire home,Entire home/apt,130.0,5,30,0,5
9783219,https://www.airbnb.com/rooms/9783219,14468739,1,51.56176,0.00263,Private room in home,Private room,21.0,2,25,0,0
8768013,https://www.airbnb.com/rooms/8768013,45972437,1,51.49149,-0.0743,Private room in home,Private room,31.0,14,20,0,0
9805254,https://www.airbnb.com/rooms/9805254,21222603,1,51.47443,-0.18265,Entire condo,Entire home/apt,125.0,3,1125,0,43
9816629,https://www.airbnb.com/rooms/9816629,26236584,1,51.45186,-0.00484,Entire home,Entire home/apt,73.0,3,1125,0,3
9816782,https://www.airbnb.com/rooms/9816782,6888244,1,51.53197,-0.06126,Entire rental unit,Entire home/apt,100.0,1,7,0,0
9830120,https://www.airbnb.com/rooms/9830120,50575846,6,51.52273,-0.14956,Entire rental unit,Entire home/apt,350.0,2,365,350,8
9833194,https://www.airbnb.com/rooms/9833194,27895768,3,51.45238,-0.12921,Private room in rental unit,Private room,36.0,2,1125,0,0
8769413,https://www.airbnb.com/rooms/8769413,2756771,5,51.55264,-0.07763,Private room in rental unit,Private room,30.0,2,7,0,67
9841065,https://www.airbnb.com/rooms/9841065,8148936,1,51.53205,-0.2034,Private room in townhouse,Private room,60.0,1,1125,0,0
10616242,https://www.airbnb.com/rooms/10616242,54785855,2,51.41798,-0.15306,Private room in rental unit,Private room,23.0,1,1125,186,20
9852753,https://www.airbnb.com/rooms/9852753,3387186,1,51.5494,-0.0843,Private room in rental unit,Private room,45.0,5,1125,0,0
9870512,https://www.airbnb.com/rooms/9870512,2986122,1,51.39141,-0.06837,Private room in home,Private room,26.0,7,30,0,1
10641892,https://www.airbnb.com/rooms/10641892,22227063,1,51.43257,-0.16312,Private room in rental unit,Private room,30.0,1,1125,0,0
9872597,https://www.airbnb.com/rooms/9872597,5372700,2,51.54926,-0.16856,Entire rental unit,Entire home/apt,85.0,2,1125,0,24
10737290,https://www.airbnb.com/rooms/10737290,16448603,1,51.46887,-0.11203,Private room in rental unit,Private room,45.0,5,1125,0,0
9919852,https://www.airbnb.com/rooms/9919852,6228623,3,51.46877,-0.13218,Entire rental unit,Entire home/apt,78.0,3,7,0,0
10945211,https://www.airbnb.com/rooms/10945211,26200973,1,51.48596,-0.13387,Entire home,Entire home/apt,375.0,3,28,151,105
9964499,https://www.airbnb.com/rooms/9964499,51204612,1,51.54309,-0.08012,Private room in rental unit,Private room,50.0,3,1125,0,0
10961994,https://www.airbnb.com/rooms/10961994,56861340,1,51.48518,-0.18134,Entire rental unit,Entire home/apt,500.0,1,1125,0,0
9967303,https://www.airbnb.com/rooms/9967303,2875898,4,51.47377,-0.09082,Entire rental unit,Entire home/apt,72.0,2,10,0,6
10968387,https://www.airbnb.com/rooms/10968387,56900712,5,51.46904,-0.008736,Entire home,Entire home/apt,395.0,3,1125,335,79
10080136,https://www.airbnb.com/rooms/10080136,51723823,1,51.49314,-0.1862,Entire rental unit,Entire home/apt,165.0,3,120,39,186
10968550,https://www.airbnb.com/rooms/10968550,14507849,1,51.49553,-0.27761,Private room in home,Private room,41.0,3,1125,0,2
10131999,https://www.airbnb.com/rooms/10131999,36614308,1,51.56591,-0.09932,Entire rental unit,Entire home/apt,230.0,3,99,99,84
10155049,https://www.airbnb.com/rooms/10155049,2572585,2,51.54614,-0.2077,Private room in rental unit,Private room,40.0,1,1125,0,0
11013108,https://www.airbnb.com/rooms/11013108,32485695,8,51.55032,-0.18108,Entire rental unit,Entire home/apt,79.0,1,1125,0,160
10260835,https://www.airbnb.com/rooms/10260835,47998248,1,51.44929,-0.03373,Entire home,Entire home/apt,130.0,4,1125,0,1
11048969,https://www.airbnb.com/rooms/11048969,43932094,1,51.41427,-0.222,Private room in rental unit,Private room,47.0,30,1125,236,25
10268676,https://www.airbnb.com/rooms/10268676,38597581,5,51.5116,-0.12186,Private room in rental unit,Private room,110.0,1,1125,0,7
11159124,https://www.airbnb.com/rooms/11159124,56439968,9,51.52084,-0.07155,Entire rental unit,Entire home/apt,174.0,2,1125,183,71
10274171,https://www.airbnb.com/rooms/10274171,37829148,1,51.54282,0.07743,Private room in condo,Private room,53.0,2,1125,335,88
10351152,https://www.airbnb.com/rooms/10351152,53274341,1,51.47526,-0.15414,Private room in home,Private room,46.0,2,14,0,102
11214708,https://www.airbnb.com/rooms/11214708,58423422,1,51.55624,-0.24319,Entire home,Entire home/apt,150.0,5,1125,0,0
10372720,https://www.airbnb.com/rooms/10372720,15604574,6,51.46157,-0.1387,Entire condo,Entire home/apt,125.0,3,365,192,76
11226035,https://www.airbnb.com/rooms/11226035,40703252,3,51.55272,-0.10496,Private room in home,Private room,55.0,1,1125,0,357
10459165,https://www.airbnb.com/rooms/10459165,2915155,2,51.53677,-0.08295,Entire condo,Entire home/apt,100.0,7,360,276,60
11249734,https://www.airbnb.com/rooms/11249734,16530552,1,51.4425,-0.12562,Private room in rental unit,Private room,34.0,1,1125,0,0
11316648,https://www.airbnb.com/rooms/11316648,53710288,1,51.62905380260955,-0.165128564734352,Entire home,Entire home/apt,220.0,4,21,50,4
10537798,https://www.airbnb.com/rooms/10537798,6228623,3,51.46864,-0.13015,Private room in rental unit,Private room,46.0,2,9,0,9
14122365,https://www.airbnb.com/rooms/14122365,10761451,2,51.58245618747593,-0.0168432667851448,Private room in rental unit,Private room,50.0,2,365,333,4
11333547,https://www.airbnb.com/rooms/11333547,29024847,85,51.51283,-0.13144,Entire rental unit,Entire home/apt,297.0,4,99,313,69
14151468,https://www.airbnb.com/rooms/14151468,17518231,2,51.48828,-0.21059,Private room in rental unit,Private room,60.0,2,21,0,157
11392403,https://www.airbnb.com/rooms/11392403,23102608,1,51.47257,-0.12673,Entire rental unit,Entire home/apt,115.0,4,40,15,110
11419334,https://www.airbnb.com/rooms/11419334,2043043,20,51.52062,-0.14156,Entire rental unit,Entire home/apt,130.0,2,360,341,268
14165271,https://www.airbnb.com/rooms/14165271,85697213,1,51.51351,-0.11025,Entire rental unit,Entire home/apt,113.0,5,1125,0,16
11475859,https://www.airbnb.com/rooms/11475859,33497471,1,51.491,-0.04983,Private room in rental unit,Private room,18.0,20,70,0,4
14193910,https://www.airbnb.com/rooms/14193910,63091616,21,51.49139,-0.19222,Private room in home,Private room,75.0,5,365,203,80
11492380,https://www.airbnb.com/rooms/11492380,381894,37,51.59299,-0.01814,Entire home,Entire home/apt,234.0,3,1125,353,22
14233128,https://www.airbnb.com/rooms/14233128,26360669,1,51.51302,-0.01224,Private room in home,Private room,32.0,1,1125,0,15
14252064,https://www.airbnb.com/rooms/14252064,82909628,3,51.61097,-0.1268,Private room in home,Private room,67.0,2,1125,331,45
11584467,https://www.airbnb.com/rooms/11584467,61252454,5,51.57454,-0.2058,Private room in home,Private room,65.0,2,28,0,20
11588723,https://www.airbnb.com/rooms/11588723,61288403,1,51.5119,-0.05892,Private room in rental unit,Private room,85.0,1,1125,16,379
14298243,https://www.airbnb.com/rooms/14298243,28381203,73,51.55556,-0.23949,Private room in condo,Private room,60.0,7,1125,365,6
11634536,https://www.airbnb.com/rooms/11634536,11650014,2,51.55406,-0.09624,Entire rental unit,Entire home/apt,65.0,1,1125,0,0
11675419,https://www.airbnb.com/rooms/11675419,62001855,2,51.44394,-0.04487,Private room in townhouse,Private room,24.0,3,1125,96,48
11682146,https://www.airbnb.com/rooms/11682146,47035822,3,51.58032,-0.09553,Private room in home,Private room,45.0,3,1125,0,4
14319911,https://www.airbnb.com/rooms/14319911,534658,1,51.48254,-0.06391,Entire rental unit,Entire home/apt,70.0,4,1124,0,29
11780466,https://www.airbnb.com/rooms/11780466,18371977,9,51.51242,-0.05548,Entire rental unit,Entire home/apt,170.0,1,28,62,143
14357087,https://www.airbnb.com/rooms/14357087,31752227,8,51.53642,-0.06497,Private room in rental unit,Private room,30.0,2,1125,0,3
14383195,https://www.airbnb.com/rooms/14383195,88309647,1,51.58778,0.02515,Private room in rental unit,Private room,24.0,2,10,0,54
11808991,https://www.airbnb.com/rooms/11808991,49333110,1,51.54395,-0.13034,Private room in rental unit,Private room,50.0,16,45,0,174
14411928,https://www.airbnb.com/rooms/14411928,31909149,15,51.48373,0.09153,Private room in home,Private room,15.0,30,365,35,0
14460643,https://www.airbnb.com/rooms/14460643,45762397,1,51.53162,-0.0863,Private room in rental unit,Private room,35.0,2,7,0,40
11926919,https://www.airbnb.com/rooms/11926919,63472434,1,51.4804,-0.08174,Private room in townhouse,Private room,48.0,1,1125,233,34
11939641,https://www.airbnb.com/rooms/11939641,1726093,3,51.57074,-0.14076,Entire rental unit,Entire home/apt,459.0,4,90,0,25
11969278,https://www.airbnb.com/rooms/11969278,20800292,2,51.52638,-0.09741,Private room in home,Private room,75.0,3,20,0,3
11981168,https://www.airbnb.com/rooms/11981168,48336884,1,51.47477,-0.10599,Entire rental unit,Entire home/apt,95.0,3,5,0,22
14479637,https://www.airbnb.com/rooms/14479637,10961046,99,51.476505279541016,-0.2126020044088363,Entire home,Entire home/apt,247.0,5,45,219,5
14577353,https://www.airbnb.com/rooms/14577353,11717833,3,51.4168,-0.12877,Private room in rental unit,Private room,55.0,15,250,0,2
11998030,https://www.airbnb.com/rooms/11998030,60980217,2,51.5594,-0.14131,Private room in home,Private room,80.0,1,1125,0,0
14663722,https://www.airbnb.com/rooms/14663722,85699341,3,51.52992,-0.09594,Entire rental unit,Entire home/apt,266.0,3,5,5,37
12002470,https://www.airbnb.com/rooms/12002470,48854001,3,51.54481,-0.17968,Entire rental unit,Entire home/apt,84.0,90,120,72,42
14669754,https://www.airbnb.com/rooms/14669754,39914453,4,51.49923,-0.19343,Private room in rental unit,Private room,64.0,3,1125,0,22
12048477,https://www.airbnb.com/rooms/12048477,6593127,1,51.5386,-0.09944,Entire rental unit,Entire home/apt,150.0,2,1125,0,5
14701569,https://www.airbnb.com/rooms/14701569,91334882,1,51.48255,-0.09566,Private room in rental unit,Private room,55.0,2,1125,4,162
12067006,https://www.airbnb.com/rooms/12067006,3476950,4,51.54858,-0.22453,Entire rental unit,Entire home/apt,80.0,5,1125,0,23
14736107,https://www.airbnb.com/rooms/14736107,30146512,3,51.47205,-0.03136,Private room in rental unit,Private room,45.0,2,29,68,69
12091420,https://www.airbnb.com/rooms/12091420,64812613,1,51.48785,-0.02097,Entire rental unit,Entire home/apt,80.0,2,1125,0,2
12097626,https://www.airbnb.com/rooms/12097626,1425784,101,51.52784,-0.0823,Entire rental unit,Entire home/apt,190.0,2,1124,318,15
14815194,https://www.airbnb.com/rooms/14815194,47609036,232,51.51416,-0.15047,Entire serviced apartment,Entire home/apt,189.0,28,1125,68,2
12104871,https://www.airbnb.com/rooms/12104871,1573059,5,51.53925,-0.0685,Entire rental unit,Entire home/apt,137.0,3,20,0,20
12120345,https://www.airbnb.com/rooms/12120345,14351746,1,51.5247,-0.1267,Entire rental unit,Entire home/apt,80.0,1,1125,0,7
12141364,https://www.airbnb.com/rooms/12141364,14427830,1,51.51419,-0.14895,Entire rental unit,Entire home/apt,144.0,30,1125,9,4
14941804,https://www.airbnb.com/rooms/14941804,94003146,2,51.52398,-0.01903,Private room in rental unit,Private room,59.0,1,4,54,92
12257691,https://www.airbnb.com/rooms/12257691,66006773,2,51.48259,0.07011,Private room in rental unit,Private room,34.0,1,150,0,17
12262703,https://www.airbnb.com/rooms/12262703,3093241,1,51.53398,-0.21983,Entire home,Entire home/apt,120.0,3,1125,0,1
15041606,https://www.airbnb.com/rooms/15041606,75021634,1,51.51156,-0.06364,Private room in rental unit,Private room,41.0,1,1125,0,0
12282730,https://www.airbnb.com/rooms/12282730,66185049,1,51.55181,-0.09183,Entire rental unit,Entire home/apt,110.0,2,1125,0,7
15049161,https://www.airbnb.com/rooms/15049161,58672229,38,51.51138,-0.12368,Entire rental unit,Entire home/apt,527.0,5,1125,240,22
12300044,https://www.airbnb.com/rooms/12300044,45441508,18,51.440242767333984,-0.1573510020971298,Entire cottage,Entire home/apt,130.0,2,1125,287,63
15077841,https://www.airbnb.com/rooms/15077841,14690500,9,51.45635,-0.17432,Private room in rental unit,Private room,43.0,5,30,147,56
12508104,https://www.airbnb.com/rooms/12508104,826189,1,51.54769,-0.08857,Private room in townhouse,Private room,87.0,2,7,12,68
15106672,https://www.airbnb.com/rooms/15106672,1011078,1,51.4899802420037,-0.2059976756572723,Entire condo,Entire home/apt,200.0,7,50,0,0
12621887,https://www.airbnb.com/rooms/12621887,36274475,2,51.49197,-0.20993,Entire rental unit,Entire home/apt,58.0,4,1125,0,54
15106846,https://www.airbnb.com/rooms/15106846,33361841,1,51.52694,-0.06826,Private room in rental unit,Private room,29.0,3,1125,0,5
12637410,https://www.airbnb.com/rooms/12637410,11288480,3,51.43858,-0.33901,Entire rental unit,Entire home/apt,68.0,1,1125,0,75
15164189,https://www.airbnb.com/rooms/15164189,1299768,4,51.5129,-0.17382,Entire townhouse,Entire home/apt,2000.0,3,1125,343,8
15171787,https://www.airbnb.com/rooms/15171787,81142852,1,51.42025,-0.28945,Entire rental unit,Entire home/apt,120.0,2,120,0,35
12819909,https://www.airbnb.com/rooms/12819909,41742910,4,51.589551,-0.123887,Private room in home,Private room,59.0,3,5,147,147
12821364,https://www.airbnb.com/rooms/12821364,3342770,2,51.49725,0.01347,Entire rental unit,Entire home/apt,70.0,3,1125,0,8
12866542,https://www.airbnb.com/rooms/12866542,70346727,2,51.54779,-0.15089,Private room in rental unit,Private room,25.0,7,1125,0,1
15295085,https://www.airbnb.com/rooms/15295085,71259988,2,51.44145,-0.33362,Private room in home,Private room,57.0,1,14,118,136
12909451,https://www.airbnb.com/rooms/12909451,69512269,7,51.64653,-0.18611,Entire home,Entire home/apt,150.0,7,1125,244,34
15323567,https://www.airbnb.com/rooms/15323567,19506342,1,51.55436,-0.15432,Entire rental unit,Entire home/apt,105.0,4,1125,0,51
12967142,https://www.airbnb.com/rooms/12967142,71322845,2,51.52245,-0.07178,Entire rental unit,Entire home/apt,83.0,7,1125,0,6
